,License_plate_number,Distance,Number_of_Trips_Completed,Average_Speed,Transporter_Name,Number_of_Speed_Violations
335,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
336,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
337,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
338,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
339,GJ3W7352,990003810.3988755,1,12.545734012618844,Nandkishor Roadlines,170
340,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
341,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
342,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
343,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
344,CG07CA9787,460997300.0364448,1,16.64934273896538,Vijay Roadlines,18
345,CG07CA9787,460997300.0364448,1,16.64934273896538,Vijay Roadlines,18
346,CG07CA9787,460997300.0364448,1,16.64934273896538,Vijay Roadlines,18
347,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
348,HR46D6654,530859619.84874254,1,26.05287662848649,SRR Filling Station,22
349,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
350,HR65A5170,459949663.60148305,1,21.02583403969991,Haryana Filling Station,1
351,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
352,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
353,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
354,HR45B6631,394331712.30378443,1,22.160271641878612,Ahuja Service Station,9676
355,HR57A7253,279331494.62616915,1,17.868775712867073,Ch.Mangal Sain Sidhu,169
356,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
357,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
358,GJ27V9661,1005396696.0371636,1,14.177230338054018,Bajrang Transport,26
359,GJ27V9661,1005396696.0371636,1,14.177230338054018,Bajrang Transport,26
360,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
361,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
362,GJ27V9661,1005396696.0371636,1,14.177230338054018,Bajrang Transport,26
363,GJ03AT2584,769294661.8772371,1,3.6320670462338325,Nilesh J Khatana,0
364,HR57A7691,392953119.4813489,1,20.12223875637488,Shree Salasar Petro,0
365,HR45C7078,944650495.6613568,1,7.614363854889745,Ahuja Service Station,20
366,HR45B4271,940134100.3174468,1,8.26673031320255,Ahuja Service Station,3
367,HR45B4271,940134100.3174468,1,8.26673031320255,Ahuja Service Station,3
368,GJ03BT3961,1081798191.7116566,1,10.4166619627677,Shree Dada Dayalu Logistics,27
369,GJ15UU2199,229209494.86735216,1,11.670975602508097,Vandana Roadlines,0
370,HR45B6113,867385444.0015612,1,8.991116176156963,Ahuja Service Station,256
371,HR57A5691,539298200.0880251,1,27.992836736853242,Maa Phoolwati Devi Filling Station,62
372,GJ01CT3248,1057477617.1829041,1,9.812290470221264,RAJDHANI LOGISTICS,0
373,DD03H9443,461532694.55028045,1,19.120612149993658,Susveer Kumar,0
374,GJ12AU5939,154791883.06993052,1,18.38912613681297,Panchmukhi Transport,9
375,BR09GA5531,453375508.9872459,1,14.69825998895231,Sultania Carriers Private Limited,7
376,DD03H9443,461532694.55028045,1,19.120612149993658,Susveer Kumar,0
377,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
378,GJ03AZ2482,963936875.583872,1,14.834639714412065,J K Roadlines,7
379,GJ12AW1599,1003692624.1436311,1,13.913203903794946,Suresh Petroleum Co.,1
380,GJ12AW1599,1003692624.1436311,1,13.913203903794946,Suresh Petroleum Co.,1
381,HR46D4855,966316779.899614,1,4.10936617880059,R S Chaudhary Filling Station,3
382,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
383,BR09T9786,562600361.3198634,1,13.522394847464293,OD MOTOR SERVICE,53
384,BR09R8786,328280296.3126652,1,12.980021986385355,OD MOTOR SERVICE,0
385,GJ04X6126,333079147.2005051,1,23.83268759241582,Bajrang Transport,57
386,HR39D4334,358702206.8985019,1,18.65237161771322,Chaudhary Petro City,163
387,GJ27U7629,302792285.4578069,1,26.879636529226694,Bajrang Transport,479
388,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
389,GJ03BT1001,1059752556.8641766,1,4.349970415230935,J K Roadlines,9
390,GJ12BV1480,192873418.45502555,1,13.998259769023889,Shri Aianath Road Lines,1
391,GJ01BT8280,584667586.1375684,1,11.6928968840757,Bajrang Transport,3
392,HR46D7535,795616603.3369915,1,2.426344687802517,Ch Kartar Filling Station,65
393,GJ03BV8242,993932635.7138858,1,15.428215737023626,Shri Yadunandan Roadlines,27
394,GJ03BV5664,582520350.8972011,1,30.293393927138432,Shree Ravechi Roadlines,6359
395,GJ03AX8105,150594872.5057756,1,27.695220845511052,Shree Shaneshwar Enterprise,1
396,GJ01DY8013,1036353662.4326527,1,16.534650597852107,J V Enterprises,357
397,GJ03BV2575,990641524.8935591,1,15.968441106973637,Balaji Transport,3
398,GJ10TV7655,1004724464.6787338,1,15.461479264124875,Goyal Express,0
399,GJ03AX8105,150594872.5057756,1,27.695220845511052,Shree Shaneshwar Enterprise,1
400,GJ10X8816,1099909586.683948,1,11.023137973833137,Nandkishor Roadlines,4
401,GJ12Y8213,260089014.80451253,1,25.464619055416502,S.J.Ahir & Sons,108
402,GJ27V8416,325166967.5026127,1,28.44604357908051,Bajrang Transport,9
403,GJ12Y8213,260089014.80451253,1,25.464619055416502,S.J.Ahir & Sons,108
404,GJ37T9954,1054035346.5692551,1,14.611051811930217,Maruti Roadways,0
405,HR64A5732,109748274.12482668,1,25.280484536635043,Kissan Carriers,2501
406,GJ5AT1496,1002007868.1728262,1,9.089344201280333,IDEAL MOVERS (P). LTD,3
407,BR09T9786,562600361.3198634,1,13.522394847464293,OD MOTOR SERVICE,53
408,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
409,HR61C0872,293467469.8625011,1,18.64761771131913,Ranvir Filling Station,2
410,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
411,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
412,HR55W4557,404306158.7840717,1,14.583354066355428,Jai Maa Santoshi Filling Station,2
413,GJ10TV7057,1023726687.8114432,1,14.996616422030986,KOTAK PETRO-CHEM PVT LTD,3
414,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
415,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
416,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
417,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
418,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
419,GJ10X8816,1099909586.683948,1,11.023137973833137,Nandkishor Roadlines,4
420,HR57A7253,279331494.62616915,1,17.868775712867073,Ch.Mangal Sain Sidhu,169
421,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
422,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
423,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
424,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
425,GJ12W8898,1059727009.921945,1,12.053412985305854,Shree Dada Dayalu Logistics,0
426,GJ12W7582,287122909.47296757,1,14.492010110530375,Jasmin Enterprises,2
427,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
428,GJ03BT7347,1079972233.564675,1,10.082001358129661,Balaji Transport,1
429,GJ5AT1317,539938857.9181368,1,5.986608737741002,IDEAL MOVERS (P). LTD,0
430,GJ5AT1317,539938857.9181368,1,5.986608737741002,IDEAL MOVERS (P). LTD,0
431,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
432,GJ03BT7347,1079972233.564675,1,10.082001358129661,Balaji Transport,1
433,GJ12AW0919,1078114487.9472466,1,13.29251891446427,Maruti Roadways,0
434,GJ12AT7926,357794692.0603039,1,20.81520428098191,Jai Ganesh Transport,215
435,GJ12W7582,287122909.47296757,1,14.492010110530375,Jasmin Enterprises,2
436,GJ25U2270,313525780.83363813,1,12.598245131909549,Jagdish Petroleum,0
437,GJ12AT8472,347104583.5260057,1,15.489341803423327,Suresh Petroleum Co.,3186
438,GJ12AT8472,347104583.5260057,1,15.489341803423327,Suresh Petroleum Co.,3186
439,HR57A5691,539298200.0880251,1,27.992836736853242,Maa Phoolwati Devi Filling Station,62
440,GJ25U2270,313525780.83363813,1,12.598245131909549,Jagdish Petroleum,0
441,GJ12AT7926,357794692.0603039,1,20.81520428098191,Jai Ganesh Transport,215
442,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
443,HR45B6631,394331712.30378443,1,22.160271641878612,Ahuja Service Station,9676
444,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
445,HR61F2126,960933015.5641272,1,8.093393346095132,Mannat Roadlines,4
446,GJ12AT8472,347104583.5260057,1,15.489341803423327,Suresh Petroleum Co.,3186
447,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
448,HR46D6654,530859619.84874254,1,26.05287662848649,SRR Filling Station,22
449,GJ15UU2199,229209494.86735216,1,11.670975602508097,Vandana Roadlines,0
450,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
451,HR40C0555,976401816.4130485,1,4.717094559027611,Haryana Filling Station,30
452,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
453,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
454,HR45B4286,408568257.57883596,1,23.32483886538516,Ahuja Service Station,6
455,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
456,HR45B8760,339459451.63336426,1,15.268041589128096,Ahuja Service Station,0
457,BR9E3594,182016924.2071217,1,10.569277108433734,OD MOTOR SERVICE,0
458,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
459,BR09GA2331,437892732.8783821,1,14.254216449670565,Sultania Carriers Private Limited,0
460,GJ10TV7655,1004724464.6787338,1,15.461479264124875,Goyal Express,0
461,GJ27V0580,801383928.3578444,1,11.634873449322118,Shree Gurukrupa Transport service,54
462,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
463,HR61C0872,293467469.8625011,1,18.64761771131913,Ranvir Filling Station,2
464,GJ5AT1657,665123630.0591035,1,6.356250753354164,IDEAL MOVERS (P). LTD,2
465,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
466,GJ5AT1657,665123630.0591035,1,6.356250753354164,IDEAL MOVERS (P). LTD,2
467,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
468,GJ12W8898,1059727009.921945,1,12.053412985305854,Shree Dada Dayalu Logistics,0
469,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
470,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
471,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
472,GJ12AW0919,1078114487.9472466,1,13.29251891446427,Maruti Roadways,0
473,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
474,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
475,HR46D4855,966316779.899614,1,4.10936617880059,R S Chaudhary Filling Station,3
476,HR45C7078,944650495.6613568,1,7.614363854889745,Ahuja Service Station,20
477,GJ19U4963,465975281.3690454,1,19.343169229904124,Shree Ganesh Transport,1
478,GJ5AT1496,1002007868.1728262,1,9.089344201280333,IDEAL MOVERS (P). LTD,3
479,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
480,CG07CA9787,460997300.0364448,1,16.64934273896538,Vijay Roadlines,18
481,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
482,HR45B4286,408568257.57883596,1,23.32483886538516,Ahuja Service Station,6
483,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
484,HR45B8760,339459451.63336426,1,15.268041589128096,Ahuja Service Station,0
485,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
486,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
487,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
488,HR57A7691,392953119.4813489,1,20.12223875637488,Shree Salasar Petro,0
489,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
490,HR46D4855,966316779.899614,1,4.10936617880059,R S Chaudhary Filling Station,3
491,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
492,GJ12BV6628,1131313256.950411,1,17.574154701250578,Shri Aianath Road Lines,9
493,HR45C7078,944650495.6613568,1,7.614363854889745,Ahuja Service Station,20
494,GJ12BV6628,1131313256.950411,1,17.574154701250578,Shri Aianath Road Lines,9
495,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
496,GJ12AW1599,1003692624.1436311,1,13.913203903794946,Suresh Petroleum Co.,1
497,GJ12AW1599,1003692624.1436311,1,13.913203903794946,Suresh Petroleum Co.,1
498,HR64A5732,109748274.12482668,1,25.280484536635043,Kissan Carriers,2501
499,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
500,HR61F2126,960933015.5641272,1,8.093393346095132,Mannat Roadlines,4
501,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
502,HR57A0091,951150539.3155693,1,11.312328799966433,Maa Phoolwati Devi Filling Station,11
503,HR45B8785,348360235.2857977,1,22.204216947354464,Ahuja Service Station,5726
504,GJ12BV0761,1050723861.1032906,1,13.986107627973709,Shri Aianath Road Lines,4
505,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
506,GJ12BV0761,1050723861.1032906,1,13.986107627973709,Shri Aianath Road Lines,4
507,GJ12AU8265,710733734.3921933,1,5.5782644943898285,EXMI,1
508,HR45B4271,940134100.3174468,1,8.26673031320255,Ahuja Service Station,3
509,GJ12AU8265,710733734.3921933,1,5.5782644943898285,EXMI,1
510,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
511,BR09GA5531,453375508.9872459,1,14.69825998895231,Sultania Carriers Private Limited,7
512,CG04JA8083,535918851.29552156,1,9.760645090670266,Vijay Roadlines,0
513,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
514,GJ15UU2199,229209494.86735216,1,11.670975602508097,Vandana Roadlines,0
515,BR01GF5796,662300357.751919,1,7.042249152121763,Jay Mata Di Service,0
516,GJ12AY9981,928480060.1804954,1,12.12217039555169,Devine Logistics,0
517,GJ01CT3241,566392676.0488776,1,24.230013979293172,RAJDHANI LOGISTICS,79
518,BR9E4140,456301477.0098641,1,13.370613370507304,Sultania Carriers Private Limited,1
519,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
520,HR39B7594,359788297.20242155,1,7.667900337056374,Balaji Service Station,26
521,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
522,GJ6TT7963,1047540806.0809944,1,9.914980570024687,Shiva roadlines,0
523,GJ01DY8013,1036353662.4326527,1,16.534650597852107,J V Enterprises,357
524,GJ01DY8013,1036353662.4326527,1,16.534650597852107,J V Enterprises,357
525,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
526,GJ27V0580,801383928.3578444,1,11.634873449322118,Shree Gurukrupa Transport service,54
527,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
528,GJ06AV1494,609522107.7671642,1,23.51075334514572,Shiva roadlines,150
529,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
530,BR9E3138,518248870.1623095,1,13.158669114395595,OD MOTOR SERVICE,0
531,GJ18AZ1457,535050260.4087973,1,17.398802782721244,Bholenath Oil Carriers,6
532,GJ18AZ1457,535050260.4087973,1,17.398802782721244,Bholenath Oil Carriers,6
533,BR09GA5531,453375508.9872459,1,14.69825998895231,Sultania Carriers Private Limited,7
534,GJ06AV1494,609522107.7671642,1,23.51075334514572,Shiva roadlines,150
535,GJ06AV1494,609522107.7671642,1,23.51075334514572,Shiva roadlines,150
536,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
537,GJ06AX4281,970951991.0950658,1,13.095551051982175,Maa Trading Company,5
538,HR45B8760,339459451.63336426,1,15.268041589128096,Ahuja Service Station,0
539,GJ06AX4281,970951991.0950658,1,13.095551051982175,Maa Trading Company,5
540,GJ06TT7206,911830952.0312163,1,11.941411833906722,Maa Trading Company,3
541,GJ03BV5582,462507352.5869981,1,23.654601152807448,Shri Gajanan Logistic,189
542,GJ12AU7563,991817878.0903084,1,10.213471945314724,Jay Shri Sarmariyadada Transport,8
543,GJ03BV5582,462507352.5869981,1,23.654601152807448,Shri Gajanan Logistic,189
544,GJ03BV5582,462507352.5869981,1,23.654601152807448,Shri Gajanan Logistic,189
545,GJ06TT7206,911830952.0312163,1,11.941411833906722,Maa Trading Company,3
546,GJ37T9972,1034628140.9693753,1,13.461057902523464,Maruti Roadways,6
547,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
548,GJ37T9927,722072673.6384102,1,25.58525101474044,Maruti Roadways,383
549,GJ12AT8408,108432890.14186867,1,19.998822869955156,Jai Ganesh Transport,870
550,GJ5AT1657,665123630.0591035,1,6.356250753354164,IDEAL MOVERS (P). LTD,2
551,GJ03BV6456,400826482.7927416,1,26.276287578473262,Shree Ravechi Roadlines,20
552,GJ12W7582,287122909.47296757,1,14.492010110530375,Jasmin Enterprises,2
553,GJ5AT1657,665123630.0591035,1,6.356250753354164,IDEAL MOVERS (P). LTD,2
554,GJ12AW1488,836340886.2098789,1,11.938056563476874,Suresh Petroleum Co.,0
555,GJ10Z6889,533661165.666424,1,13.708947350114205,JINAL ENTERPRISE,2
556,GJ19T5458,875230137.9688793,1,23.099428771683897,Omshree Filling Station,64
557,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
558,HR45B4286,408568257.57883596,1,23.32483886538516,Ahuja Service Station,6
559,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
560,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
561,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
562,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
563,HR45B8785,348360235.2857977,1,22.204216947354464,Ahuja Service Station,5726
564,HR40C0555,976401816.4130485,1,4.717094559027611,Haryana Filling Station,30
565,HR45B6113,867385444.0015612,1,8.991116176156963,Ahuja Service Station,256
566,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
567,HR46D6654,530859619.84874254,1,26.05287662848649,SRR Filling Station,22
568,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
569,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
570,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
571,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
572,GJ03AT2584,769294661.8772371,1,3.6320670462338325,Nilesh J Khatana,0
573,GJ3W7351,398073930.6167991,1,9.353239102993657,Nandkishor Roadlines,2
574,GJ3W7351,398073930.6167991,1,9.353239102993657,Nandkishor Roadlines,2
575,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
576,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
577,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
578,GJ12Z0164,998084888.9333267,1,9.977229718865567,Jai Ganesh Transport,4
579,GJ3W7352,990003810.3988755,1,12.545734012618844,Nandkishor Roadlines,170
580,GJ27V0767,315955954.02457297,1,22.341242738263464,Bajrang Transport,76
581,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
582,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
583,GJ12Z0164,998084888.9333267,1,9.977229718865567,Jai Ganesh Transport,4
584,GJ19U4963,465975281.3690454,1,19.343169229904124,Shree Ganesh Transport,1
585,GJ3W7352,990003810.3988755,1,12.545734012618844,Nandkishor Roadlines,170
